simulation,generating_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,alpha,sigma,Smsy,K,alpha_estimate,sigma_estimate,Smsy_estimate,K_estimate
326,Ricker,Smsy,4213.790020174156,Beverton-Holt,4081.3,2491.28,7961.07,1.002,-3.144200815414145,1.0219353237818694,0.5264179005858411,4213.790020174156,9770,1,0.64,4081.3,10961.06
326,Ricker,alpha,1.0219353237818694,Beverton-Holt,1,0.5,1.68,1.001,-2.1464493174277846,1.0219353237818694,0.5264179005858411,4213.790020174156,9770,1,0.64,4081.3,10961.06
326,Ricker,sigma,0.5264179005858411,Beverton-Holt,0.64,0.51,0.85,1.002,21.576412824821375,1.0219353237818694,0.5264179005858411,4213.790020174156,9770,1,0.64,4081.3,10961.06
326,Ricker,K,9770,Ricker,10658.52,8007.78,15733.97,1.001,9.094370522006146,1.0219353237818694,0.5264179005858411,4213.790020174156,9770,0.92,0.61,4641.97,10658.52
326,Ricker,Smsy,4213.790020174156,Ricker,4641.97,3569.15,6968.28,1.001,10.161398118460294,1.0219353237818694,0.5264179005858411,4213.790020174156,9770,0.92,0.61,4641.97,10658.52
326,Ricker,alpha,1.0219353237818694,Ricker,0.92,0.56,1.28,1.004,-9.974733372033558,1.0219353237818694,0.5264179005858411,4213.790020174156,9770,0.92,0.61,4641.97,10658.52
326,Ricker,sigma,0.5264179005858411,Ricker,0.61,0.48,0.8,1.003,15.877518473657869,1.0219353237818694,0.5264179005858411,4213.790020174156,9770,0.92,0.61,4641.97,10658.52
327,Ricker,K,9833,Beverton-Holt,9957.62,8327.93,11993.12,1.001,1.2673649954235817,2.399795351575035,0.07097049592788263,3271.3391436517063,9833,6.95,0.61,298.99,9957.62
327,Ricker,Smsy,3271.3391436517063,Beverton-Holt,298.99,72.49,1498.32,1.001,-90.86031784322287,2.399795351575035,0.07097049592788263,3271.3391436517063,9833,6.95,0.61,298.99,9957.62
327,Ricker,alpha,2.399795351575035,Beverton-Holt,6.95,3.51,9.82,1.001,189.6080282611837,2.399795351575035,0.07097049592788263,3271.3391436517063,9833,6.95,0.61,298.99,9957.62
327,Ricker,sigma,0.07097049592788263,Beverton-Holt,0.61,0.5,0.78,1.002,759.5121000984092,2.399795351575035,0.07097049592788263,3271.3391436517063,9833,6.95,0.61,298.99,9957.62
327,Ricker,K,9833,Ricker,9757.04,9677.57,9834.9,0.999,-0.7725007627377111,2.399795351575035,0.07097049592788263,3271.3391436517063,9833,2.38,0.06,3262.4,9757.04
327,Ricker,Smsy,3271.3391436517063,Ricker,3262.4,3229.97,3294.91,1.001,-0.2732564023223742,2.399795351575035,0.07097049592788263,3271.3391436517063,9833,2.38,0.06,3262.4,9757.04
327,Ricker,alpha,2.399795351575035,Ricker,2.38,2.34,2.41,1.002,-0.8248766530047238,2.399795351575035,0.07097049592788263,3271.3391436517063,9833,2.38,0.06,3262.4,9757.04
327,Ricker,sigma,0.07097049592788263,Ricker,0.06,0.05,0.08,1,-15.457826219828599,2.399795351575035,0.07097049592788263,3271.3391436517063,9833,2.38,0.06,3262.4,9757.04
328,Beverton-Holt,K,8148,Beverton-Holt,11223.77,2062.75,56748.13,1.044,37.74877270495828,1.0985709178449916,1.7417850360283749,2982.4141010854864,8148,0.88,1.67,3870.68,11223.77
328,Beverton-Holt,Smsy,2982.4141010854864,Beverton-Holt,3870.68,118.01,24842.05,1.054,29.783452894459494,1.0985709178449916,1.7417850360283749,2982.4141010854864,8148,0.88,1.67,3870.68,11223.77
328,Beverton-Holt,alpha,1.0985709178449916,Beverton-Holt,0.88,0.04,8.65,1.182,-19.89593155021349,1.0985709178449916,1.7417850360283749,2982.4141010854864,8148,0.88,1.67,3870.68,11223.77
328,Beverton-Holt,sigma,1.7417850360283749,Beverton-Holt,1.67,1.34,2.24,1.023,-4.121348762534983,1.0985709178449916,1.7417850360283749,2982.4141010854864,8148,0.88,1.67,3870.68,11223.77
328,Beverton-Holt,K,8148,Ricker,20167.61,1613.69,59932,1.002,147.51607756504663,1.0985709178449916,1.7417850360283749,2982.4141010854864,8148,0.33,1.74,9615.68,20167.61
328,Beverton-Holt,Smsy,2982.4141010854864,Ricker,9615.68,803.02,26904.5,1.002,222.41263869092677,1.0985709178449916,1.7417850360283749,2982.4141010854864,8148,0.33,1.74,9615.68,20167.61
328,Beverton-Holt,alpha,1.0985709178449916,Ricker,0.33,0.02,0.89,1.002,-69.96097433133005,1.0985709178449916,1.7417850360283749,2982.4141010854864,8148,0.33,1.74,9615.68,20167.61
328,Beverton-Holt,sigma,1.7417850360283749,Ricker,1.74,1.41,2.27,1.002,-0.10248314180291282,1.0985709178449916,1.7417850360283749,2982.4141010854864,8148,0.33,1.74,9615.68,20167.61
329,Beverton-Holt,K,8259,Beverton-Holt,8985.15,5747.18,15702.92,1.002,8.792226661823461,2.7079158760589004,1.136982746783772,1694.9454341332932,8259,4.27,1.31,920.5,8985.15
329,Beverton-Holt,Smsy,1694.9454341332932,Beverton-Holt,920.5,66.99,5128.04,1.004,-45.69146702526765,2.7079158760589004,1.136982746783772,1694.9454341332932,8259,4.27,1.31,920.5,8985.15
329,Beverton-Holt,alpha,2.7079158760589004,Beverton-Holt,4.27,0.88,9.66,1.001,57.68584385326459,2.7079158760589004,1.136982746783772,1694.9454341332932,8259,4.27,1.31,920.5,8985.15
329,Beverton-Holt,sigma,1.136982746783772,Beverton-Holt,1.31,1.06,1.66,1.001,15.217227676114584,2.7079158760589004,1.136982746783772,1694.9454341332932,8259,4.27,1.31,920.5,8985.15
329,Beverton-Holt,K,8259,Ricker,14844.24,7209.67,25395.71,1.002,79.7341082455503,2.7079158760589004,1.136982746783772,1694.9454341332932,8259,0.84,1.36,6515.45,14844.24
329,Beverton-Holt,Smsy,1694.9454341332932,Ricker,6515.45,3409.86,11139.88,1.003,284.4047052365235,2.7079158760589004,1.136982746783772,1694.9454341332932,8259,0.84,1.36,6515.45,14844.24
329,Beverton-Holt,alpha,2.7079158760589004,Ricker,0.84,0.28,1.39,1.005,-68.9798339960791,2.7079158760589004,1.136982746783772,1694.9454341332932,8259,0.84,1.36,6515.45,14844.24
329,Beverton-Holt,sigma,1.136982746783772,Ricker,1.36,1.11,1.72,1,19.614831785889955,2.7079158760589004,1.136982746783772,1694.9454341332932,8259,0.84,1.36,6515.45,14844.24
330,Ricker,K,9642,Beverton-Holt,6109.05,2903.35,13441.57,1.007,-36.641257000622275,3.0462936006477115,0.4581471754683669,2800.6650364180537,9642,6.16,2.4,268.36,6109.05
330,Ricker,Smsy,2800.6650364180537,Beverton-Holt,268.36,36.87,1901.33,1.003,-90.41799013768448,3.0462936006477115,0.4581471754683669,2800.6650364180537,9642,6.16,2.4,268.36,6109.05
330,Ricker,alpha,3.0462936006477115,Beverton-Holt,6.16,2.08,9.79,1,102.21294489442,3.0462936006477115,0.4581471754683669,2800.6650364180537,9642,6.16,2.4,268.36,6109.05
330,Ricker,sigma,0.4581471754683669,Beverton-Holt,2.4,1.96,3.06,1.007,423.8491315692308,3.0462936006477115,0.4581471754683669,2800.6650364180537,9642,6.16,2.4,268.36,6109.05
330,Ricker,K,9642,Ricker,9652.16,9218.37,10067.05,1,0.10537232939224077,3.0462936006477115,0.4581471754683669,2800.6650364180537,9642,3.15,0.46,2743.26,9652.16
330,Ricker,Smsy,2800.6650364180537,Ricker,2743.26,2653.83,2839.37,1.001,-2.0496930433163243,3.0462936006477115,0.4581471754683669,2800.6650364180537,9642,3.15,0.46,2743.26,9652.16
330,Ricker,alpha,3.0462936006477115,Ricker,3.15,2.94,3.35,1.001,3.4043468210102295,3.0462936006477115,0.4581471754683669,2800.6650364180537,9642,3.15,0.46,2743.26,9652.16
330,Ricker,sigma,0.4581471754683669,Ricker,0.46,0.37,0.59,1.001,0.4044168841025696,3.0462936006477115,0.4581471754683669,2800.6650364180537,9642,3.15,0.46,2743.26,9652.16
331,Ricker,K,9300,Beverton-Holt,5207.01,1837.95,13729.76,1.003,-44.01064516129032,2.5162066549055444,0.814103020184613,3020.2003841958563,9300,5.82,3.29,269.22,5207.01
331,Ricker,Smsy,3020.2003841958563,Beverton-Holt,269.22,28.74,2161.34,1.001,-91.08602192726094,2.5162066549055444,0.814103020184613,3020.2003841958563,9300,5.82,3.29,269.22,5207.01
331,Ricker,alpha,2.5162066549055444,Beverton-Holt,5.82,1.24,9.79,1.001,131.30055667937484,2.5162066549055444,0.814103020184613,3020.2003841958563,9300,5.82,3.29,269.22,5207.01
331,Ricker,sigma,0.814103020184613,Beverton-Holt,3.29,2.66,4.23,1,304.12575784990105,2.5162066549055444,0.814103020184613,3020.2003841958563,9300,5.82,3.29,269.22,5207.01
331,Ricker,K,9300,Ricker,9670.08,8614.71,10747.23,1,3.9793548387096767,2.5162066549055444,0.814103020184613,3020.2003841958563,9300,2.52,0.85,3135.31,9670.08
331,Ricker,Smsy,3020.2003841958563,Ricker,3135.31,2950.78,3324.55,1,3.8113237918414544,2.5162066549055444,0.814103020184613,3020.2003841958563,9300,2.52,0.85,3135.31,9670.08
331,Ricker,alpha,2.5162066549055444,Ricker,2.52,2.19,2.88,1,0.1507565003478624,2.5162066549055444,0.814103020184613,3020.2003841958563,9300,2.52,0.85,3135.31,9670.08
331,Ricker,sigma,0.814103020184613,Ricker,0.85,0.69,1.1,1,4.409390325962268,2.5162066549055444,0.814103020184613,3020.2003841958563,9300,2.52,0.85,3135.31,9670.08
332,Ricker,K,9003,Beverton-Holt,8128.87,5581.89,15162.53,1.005,-9.709319115850274,0.9873544674082446,0.9836609635834793,3905.0837058838647,9003,1.28,0.71,2759.18,8128.87
332,Ricker,Smsy,3905.0837058838647,Beverton-Holt,2759.18,907.15,6142.22,1.007,-29.34389611565329,0.9873544674082446,0.9836609635834793,3905.0837058838647,9003,1.28,0.71,2759.18,8128.87
332,Ricker,alpha,0.9873544674082446,Beverton-Holt,1.28,0.5,3.61,1.009,29.639358736071262,0.9873544674082446,0.9836609635834793,3905.0837058838647,9003,1.28,0.71,2759.18,8128.87
332,Ricker,sigma,0.9836609635834793,Beverton-Holt,0.71,0.55,0.94,1.005,-27.820659120855197,0.9873544674082446,0.9836609635834793,3905.0837058838647,9003,1.28,0.71,2759.18,8128.87
332,Ricker,K,9003,Ricker,9090.48,6472.56,15832.37,1.007,0.9716761079640072,0.9873544674082446,0.9836609635834793,3905.0837058838647,9003,0.85,0.71,3970.74,9090.48
332,Ricker,Smsy,3905.0837058838647,Ricker,3970.74,2926.66,7234.48,1.01,1.6813031182202185,0.9873544674082446,0.9836609635834793,3905.0837058838647,9003,0.85,0.71,3970.74,9090.48
332,Ricker,alpha,0.9873544674082446,Ricker,0.85,0.4,1.37,1.015,-13.911363339327684,0.9873544674082446,0.9836609635834793,3905.0837058838647,9003,0.85,0.71,3970.74,9090.48
332,Ricker,sigma,0.9836609635834793,Ricker,0.71,0.56,0.95,1.004,-27.820659120855197,0.9873544674082446,0.9836609635834793,3905.0837058838647,9003,0.85,0.71,3970.74,9090.48
333,Ricker,K,9022,Beverton-Holt,8468.8,5055.3,14786.78,1.002,-6.131678120150751,2.007257040845449,0.9449185626038162,3250.167723947217,9022,5.37,1.4,533.6,8468.8
333,Ricker,Smsy,3250.167723947217,Beverton-Holt,533.6,57.78,3656,1.004,-83.58238573140585,2.007257040845449,0.9449185626038162,3250.167723947217,9022,5.37,1.4,533.6,8468.8
333,Ricker,alpha,2.007257040845449,Beverton-Holt,5.37,1.2,9.75,1.002,167.52926459972346,2.007257040845449,0.9449185626038162,3250.167723947217,9022,5.37,1.4,533.6,8468.8
333,Ricker,sigma,0.9449185626038162,Beverton-Holt,1.4,1.11,1.89,1,48.16091623199379,2.007257040845449,0.9449185626038162,3250.167723947217,9022,5.37,1.4,533.6,8468.8
333,Ricker,K,9022,Ricker,9734.47,7654.28,11900.76,1,7.8970294834848085,2.007257040845449,0.9449185626038162,3250.167723947217,9022,1.85,1.07,3586.36,9734.47
333,Ricker,Smsy,3250.167723947217,Ricker,3586.36,3028.74,4368.12,1,10.343843906138149,2.007257040845449,0.9449185626038162,3250.167723947217,9022,1.85,1.07,3586.36,9734.47
333,Ricker,alpha,2.007257040845449,Ricker,1.85,1.22,2.49,1.002,-7.8344246723485265,2.007257040845449,0.9449185626038162,3250.167723947217,9022,1.85,1.07,3586.36,9734.47
333,Ricker,sigma,0.9449185626038162,Ricker,1.07,0.85,1.41,1.001,13.237271691595263,2.007257040845449,0.9449185626038162,3250.167723947217,9022,1.85,1.07,3586.36,9734.47
334,Beverton-Holt,K,9324,Beverton-Holt,47884.15,2568.94,648460.51,1.009,413.5580223080223,0.2955133676112427,1.8932056401203758,4318.204422407341,9324,0.32,2.16,21072.29,47884.15
334,Beverton-Holt,Smsy,4318.204422407341,Beverton-Holt,21072.29,1271.33,288004.56,1.01,387.98731923516686,0.2955133676112427,1.8932056401203758,4318.204422407341,9324,0.32,2.16,21072.29,47884.15
334,Beverton-Holt,alpha,0.2955133676112427,Beverton-Holt,0.32,0.02,1.2,1.033,8.286133580586535,0.2955133676112427,1.8932056401203758,4318.204422407341,9324,0.32,2.16,21072.29,47884.15
334,Beverton-Holt,sigma,1.8932056401203758,Beverton-Holt,2.16,1.67,2.89,1.054,14.092201830893588,0.2955133676112427,1.8932056401203758,4318.204422407341,9324,0.32,2.16,21072.29,47884.15
334,Beverton-Holt,K,9324,Ricker,27759.62,1587.76,98964.48,1.002,197.72222222222223,0.2955133676112427,1.8932056401203758,4318.204422407341,9324,0.4,2.14,13030.65,27759.62
334,Beverton-Holt,Smsy,4318.204422407341,Ricker,13030.65,792,44258.53,1.002,201.76084143639468,0.2955133676112427,1.8932056401203758,4318.204422407341,9324,0.4,2.14,13030.65,27759.62
334,Beverton-Holt,alpha,0.2955133676112427,Ricker,0.4,0.02,1.29,1.002,35.357666975733174,0.2955133676112427,1.8932056401203758,4318.204422407341,9324,0.4,2.14,13030.65,27759.62
334,Beverton-Holt,sigma,1.8932056401203758,Ricker,2.14,1.67,2.85,1.002,13.03579255468161,0.2955133676112427,1.8932056401203758,4318.204422407341,9324,0.4,2.14,13030.65,27759.62
335,Beverton-Holt,K,9758,Beverton-Holt,8869.93,6213.21,15328.23,1.032,-9.100942816150848,1.1161630548878931,1.01645547891281,3551.82879692436,9758,3.26,1.08,1414.73,8869.93
335,Beverton-Holt,Smsy,3551.82879692436,Beverton-Holt,1414.73,67.57,5350.58,1.028,-60.168969821263374,1.1161630548878931,1.01645547891281,3551.82879692436,9758,3.26,1.08,1414.73,8869.93
335,Beverton-Holt,alpha,1.1161630548878931,Beverton-Holt,3.26,0.86,9.57,1.004,192.0720217107914,1.1161630548878931,1.01645547891281,3551.82879692436,9758,3.26,1.08,1414.73,8869.93
335,Beverton-Holt,sigma,1.01645547891281,Beverton-Holt,1.08,0.89,1.37,1.003,6.251579376123454,1.1161630548878931,1.01645547891281,3551.82879692436,9758,3.26,1.08,1414.73,8869.93
335,Beverton-Holt,K,9758,Ricker,13933.97,8166.19,23656.29,1,42.795347407255576,1.1161630548878931,1.01645547891281,3551.82879692436,9758,0.81,1.16,6157.05,13933.97
335,Beverton-Holt,Smsy,3551.82879692436,Ricker,6157.05,3803.72,10535.86,1,73.34872686801748,1.1161630548878931,1.01645547891281,3551.82879692436,9758,0.81,1.16,6157.05,13933.97
335,Beverton-Holt,alpha,1.1161630548878931,Ricker,0.81,0.36,1.28,1.001,-27.42995779578495,1.1161630548878931,1.01645547891281,3551.82879692436,9758,0.81,1.16,6157.05,13933.97
335,Beverton-Holt,sigma,1.01645547891281,Ricker,1.16,0.95,1.44,1.002,14.122066737317768,1.1161630548878931,1.01645547891281,3551.82879692436,9758,0.81,1.16,6157.05,13933.97
336,Beverton-Holt,K,8111,Beverton-Holt,7345.27,3331.13,24130.88,1.006,-9.440636173098257,2.4551050285588554,1.2647140332747555,1838.0343591265423,8111,2.49,1.47,1482.84,7345.27
336,Beverton-Holt,Smsy,1838.0343591265423,Beverton-Holt,1482.84,56.11,9579.2,1.008,-19.324685491479897,2.4551050285588554,1.2647140332747555,1838.0343591265423,8111,2.49,1.47,1482.84,7345.27
336,Beverton-Holt,alpha,2.4551050285588554,Beverton-Holt,2.49,0.2,9.47,1.004,1.421322959108929,2.4551050285588554,1.2647140332747555,1838.0343591265423,8111,2.49,1.47,1482.84,7345.27
336,Beverton-Holt,sigma,1.2647140332747555,Beverton-Holt,1.47,1.12,2.05,1.002,16.231809035414308,2.4551050285588554,1.2647140332747555,1838.0343591265423,8111,2.49,1.47,1482.84,7345.27
336,Beverton-Holt,K,8111,Ricker,13725.18,1278.49,40130.66,1.011,69.21686598446554,2.4551050285588554,1.2647140332747555,1838.0343591265423,8111,0.51,1.55,6357.35,13725.18
336,Beverton-Holt,Smsy,1838.0343591265423,Ricker,6357.35,635.25,18165.31,1.013,245.87764741357145,2.4551050285588554,1.2647140332747555,1838.0343591265423,8111,0.51,1.55,6357.35,13725.18
336,Beverton-Holt,alpha,2.4551050285588554,Ricker,0.51,0.04,1.23,1.006,-79.22695794813431,2.4551050285588554,1.2647140332747555,1838.0343591265423,8111,0.51,1.55,6357.35,13725.18
336,Beverton-Holt,sigma,1.2647140332747555,Ricker,1.55,1.19,2.15,1.002,22.55734966319196,2.4551050285588554,1.2647140332747555,1838.0343591265423,8111,0.51,1.55,6357.35,13725.18
337,Ricker,K,9929,Beverton-Holt,8567.08,6768.1,10936.8,1.001,-13.716587773189646,1.5436961917137804,0.6213480834382872,3909.1904170929024,9929,6.14,0.63,369.68,8567.08
337,Ricker,Smsy,3909.1904170929024,Beverton-Holt,369.68,60.81,2431.16,1.005,-90.54331049253632,1.5436961917137804,0.6213480834382872,3909.1904170929024,9929,6.14,0.63,369.68,8567.08
337,Ricker,alpha,1.5436961917137804,Beverton-Holt,6.14,2.16,9.81,1.004,297.74665720872804,1.5436961917137804,0.6213480834382872,3909.1904170929024,9929,6.14,0.63,369.68,8567.08
337,Ricker,sigma,0.6213480834382872,Beverton-Holt,0.63,0.49,0.83,1.001,1.3924427856663921,1.5436961917137804,0.6213480834382872,3909.1904170929024,9929,6.14,0.63,369.68,8567.08
337,Ricker,K,9929,Ricker,9481.15,8114.82,11208.19,1,-4.510524725551419,1.5436961917137804,0.6213480834382872,3909.1904170929024,9929,1.52,0.58,3736.24,9481.15
337,Ricker,Smsy,3909.1904170929024,Ricker,3736.24,3216.9,4501.34,1,-4.4242003750106,1.5436961917137804,0.6213480834382872,3909.1904170929024,9929,1.52,0.58,3736.24,9481.15
337,Ricker,alpha,1.5436961917137804,Ricker,1.52,1.15,1.88,1.004,-1.5350294857871816,1.5436961917137804,0.6213480834382872,3909.1904170929024,9929,1.52,0.58,3736.24,9481.15
337,Ricker,sigma,0.6213480834382872,Ricker,0.58,0.45,0.77,1.001,-6.654576483037296,1.5436961917137804,0.6213480834382872,3909.1904170929024,9929,1.52,0.58,3736.24,9481.15
338,Beverton-Holt,K,8253,Beverton-Holt,5181.19,2790.09,15641.59,1.018,-37.220525869380836,1.2607960008401795,1.209807003964803,2867.259718554596,8253,2.37,1.35,1104.65,5181.19
338,Beverton-Holt,Smsy,2867.259718554596,Beverton-Holt,1104.65,40.84,6323.3,1.02,-61.47366794672995,1.2607960008401795,1.209807003964803,2867.259718554596,8253,2.37,1.35,1104.65,5181.19
338,Beverton-Holt,alpha,1.2607960008401795,Beverton-Holt,2.37,0.32,9.45,1.005,87.97648457170392,1.2607960008401795,1.209807003964803,2867.259718554596,8253,2.37,1.35,1104.65,5181.19
338,Beverton-Holt,sigma,1.209807003964803,Beverton-Holt,1.35,1.06,1.79,1.004,11.58804632274023,1.2607960008401795,1.209807003964803,2867.259718554596,8253,2.37,1.35,1104.65,5181.19
338,Beverton-Holt,K,8253,Ricker,6450.83,3348.5,12099.65,1.002,-21.836544286925967,1.2607960008401795,1.209807003964803,2867.259718554596,8253,0.99,1.32,2738.61,6450.83
338,Beverton-Holt,Smsy,2867.259718554596,Ricker,2738.61,1550.5,5295.9,1.003,-4.48685264617218,1.2607960008401795,1.209807003964803,2867.259718554596,8253,0.99,1.32,2738.61,6450.83
338,Beverton-Holt,alpha,1.2607960008401795,Ricker,0.99,0.34,1.73,1.005,-21.478177330807224,1.2607960008401795,1.209807003964803,2867.259718554596,8253,0.99,1.32,2738.61,6450.83
338,Beverton-Holt,sigma,1.209807003964803,Ricker,1.32,1.03,1.78,1.001,9.108311960012665,1.2607960008401795,1.209807003964803,2867.259718554596,8253,0.99,1.32,2738.61,6450.83
339,Ricker,K,9184,Beverton-Holt,5983.64,3272.85,11471.46,1.001,-34.847125435540065,3.139575505639388,0.3104868935198549,2615.514063017626,9184,5.8,1.89,317.53,5983.64
339,Ricker,Smsy,2615.514063017626,Beverton-Holt,317.53,38.32,1770.28,1.001,-87.85974793675348,3.139575505639388,0.3104868935198549,2615.514063017626,9184,5.8,1.89,317.53,5983.64
339,Ricker,alpha,3.139575505639388,Beverton-Holt,5.8,2.14,9.78,1.001,84.73835044202274,3.139575505639388,0.3104868935198549,2615.514063017626,9184,5.8,1.89,317.53,5983.64
339,Ricker,sigma,0.3104868935198549,Beverton-Holt,1.89,1.51,2.43,1.001,508.7213468413728,3.139575505639388,0.3104868935198549,2615.514063017626,9184,5.8,1.89,317.53,5983.64
339,Ricker,K,9184,Ricker,9176.91,8838.2,9518.46,1,-0.07719947735191796,3.139575505639388,0.3104868935198549,2615.514063017626,9184,3.09,0.35,2639.52,9176.91
339,Ricker,Smsy,2615.514063017626,Ricker,2639.52,2553.81,2725.99,1.001,0.9178286334533128,3.139575505639388,0.3104868935198549,2615.514063017626,9184,3.09,0.35,2639.52,9176.91
339,Ricker,alpha,3.139575505639388,Ricker,3.09,2.91,3.28,1.001,-1.5790512300258184,3.139575505639388,0.3104868935198549,2615.514063017626,9184,3.09,0.35,2639.52,9176.91
339,Ricker,sigma,0.3104868935198549,Ricker,0.35,0.28,0.45,1.001,12.72617534099496,3.139575505639388,0.3104868935198549,2615.514063017626,9184,3.09,0.35,2639.52,9176.91
340,Beverton-Holt,K,9565,Beverton-Holt,7387.37,5823.18,10319.15,1,-22.76664924202823,1.0116549984942562,0.3922402830592636,3598.086761309328,9565,1.57,0.41,2303.88,7387.37
340,Beverton-Holt,Smsy,3598.086761309328,Beverton-Holt,2303.88,1088.33,3773.76,1.001,-35.96930388744633,1.0116549984942562,0.3922402830592636,3598.086761309328,9565,1.57,0.41,2303.88,7387.37
340,Beverton-Holt,alpha,1.0116549984942562,Beverton-Holt,1.57,0.98,3.06,1.012,55.19124625853504,1.0116549984942562,0.3922402830592636,3598.086761309328,9565,1.57,0.41,2303.88,7387.37
340,Beverton-Holt,sigma,0.3922402830592636,Beverton-Holt,0.41,0.32,0.54,1,4.527764665633041,1.0116549984942562,0.3922402830592636,3598.086761309328,9565,1.57,0.41,2303.88,7387.37
340,Beverton-Holt,K,9565,Ricker,7844.02,6548.96,10300.36,1.002,-17.992472556194453,1.0116549984942562,0.3922402830592636,3598.086761309328,9565,1.05,0.41,3361.49,7844.02
340,Beverton-Holt,Smsy,3598.086761309328,Ricker,3361.49,2778.92,4546.85,1.003,-6.575626909653272,1.0116549984942562,0.3922402830592636,3598.086761309328,9565,1.05,0.41,3361.49,7844.02
340,Beverton-Holt,alpha,1.0116549984942562,Ricker,1.05,0.77,1.32,1.004,3.79032393086738,1.0116549984942562,0.3922402830592636,3598.086761309328,9565,1.05,0.41,3361.49,7844.02
340,Beverton-Holt,sigma,0.3922402830592636,Ricker,0.41,0.33,0.54,1.001,4.527764665633041,1.0116549984942562,0.3922402830592636,3598.086761309328,9565,1.05,0.41,3361.49,7844.02
341,Ricker,K,8643,Beverton-Holt,3336.14,176.5,13352.22,1.003,-61.40067106328821,0.3170534485188097,1.3087109895289555,4145.815599223554,8643,0.22,1.33,1530.88,3336.14
341,Ricker,Smsy,4145.815599223554,Beverton-Holt,1530.88,88.07,5971.73,1.003,-63.07409330297494,0.3170534485188097,1.3087109895289555,4145.815599223554,8643,0.22,1.33,1530.88,3336.14
341,Ricker,alpha,0.3170534485188097,Beverton-Holt,0.22,0.01,0.9,1.003,-30.61106856658329,0.3170534485188097,1.3087109895289555,4145.815599223554,8643,0.22,1.33,1530.88,3336.14
341,Ricker,sigma,1.3087109895289555,Beverton-Holt,1.33,1.06,1.72,1.001,1.626715954964751,0.3170534485188097,1.3087109895289555,4145.815599223554,8643,0.22,1.33,1530.88,3336.14
341,Ricker,K,8643,Ricker,4397.73,209.54,13583.62,1.002,-49.11801457827144,0.3170534485188097,1.3087109895289555,4145.815599223554,8643,0.2,1.3,2133.85,4397.73
341,Ricker,Smsy,4145.815599223554,Ricker,2133.85,104.64,6329.46,1.002,-48.53003108966939,0.3170534485188097,1.3087109895289555,4145.815599223554,8643,0.2,1.3,2133.85,4397.73
341,Ricker,alpha,0.3170534485188097,Ricker,0.2,0.01,0.66,1.004,-36.919153242348436,0.3170534485188097,1.3087109895289555,4145.815599223554,8643,0.2,1.3,2133.85,4397.73
341,Ricker,sigma,1.3087109895289555,Ricker,1.3,1.04,1.73,1.002,-0.6656159838690424,0.3170534485188097,1.3087109895289555,4145.815599223554,8643,0.2,1.3,2133.85,4397.73
342,Beverton-Holt,K,9655,Beverton-Holt,8684.62,5711.02,18111.25,1.002,-10.050543759709985,1.3716228399626549,0.5884269061661211,3234.091811265858,9655,1.23,0.59,3014.72,8684.62
342,Beverton-Holt,Smsy,3234.091811265858,Beverton-Holt,3014.72,421.88,7395.14,1.005,-6.783104007798515,1.3716228399626549,0.5884269061661211,3234.091811265858,9655,1.23,0.59,3014.72,8684.62
342,Beverton-Holt,alpha,1.3716228399626549,Beverton-Holt,1.23,0.6,5.28,1.046,-10.32520280622557,1.3716228399626549,0.5884269061661211,3234.091811265858,9655,1.23,0.59,3014.72,8684.62
342,Beverton-Holt,sigma,0.5884269061661211,Beverton-Holt,0.59,0.47,0.8,1.012,0.2673388686673546,1.3716228399626549,0.5884269061661211,3234.091811265858,9655,1.23,0.59,3014.72,8684.62
342,Beverton-Holt,K,9655,Ricker,9860.73,6879.66,24107.91,1.014,2.1308130502330354,1.3716228399626549,0.5884269061661211,3234.091811265858,9655,0.85,0.59,4349,9860.73
342,Beverton-Holt,Smsy,3234.091811265858,Ricker,4349,2906.73,11110.38,1.015,34.47360971170931,1.3716228399626549,0.5884269061661211,3234.091811265858,9655,0.85,0.59,4349,9860.73
342,Beverton-Holt,alpha,1.3716228399626549,Ricker,0.85,0.47,1.3,1.025,-38.02961169535914,1.3716228399626549,0.5884269061661211,3234.091811265858,9655,0.85,0.59,4349,9860.73
342,Beverton-Holt,sigma,0.5884269061661211,Ricker,0.59,0.47,0.78,1.003,0.2673388686673546,1.3716228399626549,0.5884269061661211,3234.091811265858,9655,0.85,0.59,4349,9860.73
343,Ricker,K,9238,Beverton-Holt,4801.57,924.74,23910.75,1.009,-48.0237064299632,2.6345055846448604,1.4421061268042323,2926.8158224488334,9238,4.62,6.33,393.08,4801.57
343,Ricker,Smsy,2926.8158224488334,Beverton-Holt,393.08,22.64,4203.48,1.009,-86.5697049679363,2.6345055846448604,1.4421061268042323,2926.8158224488334,9238,4.62,6.33,393.08,4801.57
343,Ricker,alpha,2.6345055846448604,Beverton-Holt,4.62,0.49,9.64,1.005,75.36497272685762,2.6345055846448604,1.4421061268042323,2926.8158224488334,9238,4.62,6.33,393.08,4801.57
343,Ricker,sigma,1.4421061268042323,Beverton-Holt,6.33,5.2,7.98,1.008,338.9413429667306,2.6345055846448604,1.4421061268042323,2926.8158224488334,9238,4.62,6.33,393.08,4801.57
343,Ricker,K,9238,Ricker,10107.91,8783.89,11449.48,1,9.416648625243557,2.6345055846448604,1.4421061268042323,2926.8158224488334,9238,2.83,1.27,3065.54,10107.91
